model,valid_time,height_agl_m,mean_turbulence,p90_turbulence,high_risk_fraction,mean_uncertainty
model_d,2025-07-31 07:30:00,1550.0,0.5266577005386353,0.6161870956420898,0.025581558788389906,0.3842703700065613
model_d,2025-07-31 07:30:00,1600.0,0.5196009874343872,0.6062282919883728,0.015742497715932252,0.38337305188179016
model_d,2025-07-31 07:30:00,1650.0,0.5137814879417419,0.6002328395843506,0.014266638555063603,0.3830033242702484
model_d,2025-07-31 07:30:00,1700.0,0.5050433874130249,0.5941425561904907,0.006254831681776653,0.3832119107246399
model_d,2025-07-31 07:30:00,1750.0,0.49989402294158936,0.5912548899650574,0.003865345421322651,0.380795955657959
model_d,2025-07-31 07:30:00,1800.0,0.49767205119132996,0.5905556082725525,0.003935624428983063,0.38079383969306946
model_d,2025-07-31 07:30:00,1850.0,0.4950028359889984,0.5895197987556458,0.0035842293906810036,0.38065463304519653
model_d,2025-07-31 07:30:00,1900.0,0.4888250231742859,0.5822086930274963,0.0023894862604540022,0.379862517118454
model_d,2025-07-31 07:30:00,1950.0,0.4869568943977356,0.5825104117393494,0.003513950383020592,0.3805291950702667
model_d,2025-07-31 07:30:00,2000.0,0.48791709542274475,0.5820894241333008,0.005552041605172535,0.3817187249660492
model_d,2025-07-31 08:00:00,0.0,0.4646570086479187,0.5659943222999573,0.00920655000351395,0.3478403687477112
model_d,2025-07-31 08:00:00,50.0,0.4852437376976013,0.6096493601799011,0.018975332068311195,0.3681451082229614
model_d,2025-07-31 08:00:00,100.0,0.5134413242340088,0.6475052833557129,0.08981657179000632,0.3602283000946045
model_d,2025-07-31 08:00:00,150.0,0.4944148659706116,0.640404224395752,0.0724576568978846,0.3507707715034485
model_d,2025-07-31 08:00:00,200.0,0.516169548034668,0.6521211266517639,0.10352097828378663,0.35916927456855774
model_d,2025-07-31 08:00:00,250.0,0.5326564311981201,0.6549513936042786,0.11371143439454635,0.3619697391986847
model_d,2025-07-31 08:00:00,300.0,0.5601183176040649,0.6633991003036499,0.14709396303324196,0.36310631036758423
model_d,2025-07-31 08:00:00,350.0,0.5715693831443787,0.6703988909721375,0.18146039777918335,0.3611306846141815
model_d,2025-07-31 08:00:00,400.0,0.5758293867111206,0.6717084050178528,0.1929861550354909,0.36075201630592346
model_d,2025-07-31 08:00:00,450.0,0.577319324016571,0.6726641654968262,0.2054255393913838,0.3612549602985382
model_d,2025-07-31 08:00:00,500.0,0.5793435573577881,0.6698172092437744,0.20057628786281537,0.36244839429855347
model_d,2025-07-31 08:00:00,550.0,0.5715843439102173,0.6607518792152405,0.14772647410218567,0.36405548453330994
model_d,2025-07-31 08:00:00,600.0,0.56658536195755,0.6562138795852661,0.12868086302621407,0.3636409640312195
model_d,2025-07-31 08:00:00,650.0,0.5674737095832825,0.6514964699745178,0.10703492866680722,0.366055428981781
model_d,2025-07-31 08:00:00,700.0,0.5601733922958374,0.6425605416297913,0.07224681987490336,0.36771467328071594
model_d,2025-07-31 08:00:00,750.0,0.554454505443573,0.6394270062446594,0.06500808208588095,0.3686996102333069
model_d,2025-07-31 08:00:00,800.0,0.5521249771118164,0.6348795294761658,0.05559069505938576,0.37082669138908386
model_d,2025-07-31 08:00:00,850.0,0.5495880246162415,0.6307636499404907,0.039567081312811864,0.3760186433792114
model_d,2025-07-31 08:00:00,900.0,0.5474061369895935,0.6289678812026978,0.03471782978424345,0.37833330035209656
model_d,2025-07-31 08:00:00,950.0,0.5457300543785095,0.6275432109832764,0.03253918054677068,0.37831491231918335
model_d,2025-07-31 08:00:00,1000.0,0.5475755929946899,0.6231063604354858,0.027760208025862675,0.383044958114624
model_d,2025-07-31 08:00:00,1050.0,0.5473737716674805,0.622449517250061,0.029165788179070912,0.38860249519348145
model_d,2025-07-31 08:00:00,1100.0,0.5473847389221191,0.6221672892570496,0.02867383512544803,0.38941723108291626
model_d,2025-07-31 08:00:00,1150.0,0.5457276701927185,0.6213425993919373,0.027408812987560614,0.3892313241958618
model_d,2025-07-31 08:00:00,1200.0,0.5436837673187256,0.620698094367981,0.025792395811371143,0.3915310800075531
model_d,2025-07-31 08:00:00,1250.0,0.5429513454437256,0.6197026968002319,0.025019326727106612,0.3935748040676117
model_d,2025-07-31 08:00:00,1300.0,0.5399643182754517,0.6195348501205444,0.02530044275774826,0.3936026692390442
model_d,2025-07-31 08:00:00,1350.0,0.538840115070343,0.6187759041786194,0.02340290955091714,0.393640398979187
model_d,2025-07-31 08:00:00,1400.0,0.5336922407150269,0.6149437427520752,0.020451191229179842,0.3938596248626709
model_d,2025-07-31 08:00:00,1450.0,0.5295960307121277,0.6138783693313599,0.017358914892121723,0.3958374857902527
model_d,2025-07-31 08:00:00,1500.0,0.5231637954711914,0.6061601042747498,0.009698503057136832,0.3954415023326874
model_d,2025-07-31 08:00:00,1550.0,0.5201526880264282,0.6047555804252625,0.008644317942230655,0.39533644914627075
model_d,2025-07-31 08:00:00,1600.0,0.5137127041816711,0.5956188440322876,0.0059034366434745945,0.39456501603126526
model_d,2025-07-31 08:00:00,1650.0,0.508457362651825,0.5901122689247131,0.005973715651135006,0.3942469358444214
model_d,2025-07-31 08:00:00,1700.0,0.5005382895469666,0.583909809589386,0.003513950383020592,0.39466702938079834
model_d,2025-07-31 08:00:00,1750.0,0.4967276453971863,0.5821577310562134,0.003513950383020592,0.3929085433483124
model_d,2025-07-31 08:00:00,1800.0,0.4946919083595276,0.5820000171661377,0.003513950383020592,0.392939954996109
model_d,2025-07-31 08:00:00,1850.0,0.4919475018978119,0.5809096097946167,0.0032328343523789446,0.3927536606788635
model_d,2025-07-31 08:00:00,1900.0,0.48576241731643677,0.573101818561554,0.002600323283435238,0.3918953835964203
model_d,2025-07-31 08:00:00,1950.0,0.4846315383911133,0.5740290284156799,0.0040761824443038865,0.39260825514793396
model_d,2025-07-31 08:00:00,2000.0,0.48725375533103943,0.5761502981185913,0.00611427366645583,0.39424389600753784
model_e,2025-07-31 05:30:00,0.0,0.4288349449634552,0.7217420339584351,0.15883055731253073,0.10152804106473923
model_e,2025-07-31 05:30:00,50.0,0.453845351934433,0.7525657415390015,0.20043572984749455,0.10126443207263947
model_e,2025-07-31 05:30:00,100.0,0.5804598331451416,0.8611565828323364,0.6147304800056224,0.10050194710493088
model_e,2025-07-31 05:30:00,150.0,0.5967580080032349,0.8714305758476257,0.6235153559631738,0.09927988797426224
model_e,2025-07-31 05:30:00,200.0,0.6016734838485718,0.8786322474479675,0.6263265162695902,0.09832719713449478
model_e,2025-07-31 05:30:00,250.0,0.5954579710960388,0.876103937625885,0.6270995853538548,0.09864852577447891
model_e,2025-07-31 05:30:00,300.0,0.5891698598861694,0.8735520243644714,0.6279429334457798,0.09921684861183167
model_e,2025-07-31 05:30:00,350.0,0.5849010944366455,0.8734992742538452,0.628505165507063,0.09940391778945923
model_e,2025-07-31 05:30:00,400.0,0.583914041519165,0.8736149072647095,0.6313163258134795,0.1001262292265892
model_e,2025-07-31 05:30:00,450.0,0.5944847464561462,0.8808847069740295,0.6334246960432919,0.09933021664619446
model_e,2025-07-31 05:30:00,500.0,0.5939033031463623,0.8804662227630615,0.6345491601658585,0.09927147626876831
model_e,2025-07-31 05:30:00,550.0,0.5936751961708069,0.8786044120788574,0.6353222292501229,0.099590003490448
model_e,2025-07-31 05:30:00,600.0,0.5949131846427917,0.8778864145278931,0.635673624288425,0.09952268749475479
model_e,2025-07-31 05:30:00,650.0,0.595802903175354,0.8773685693740845,0.6353925082577834,0.09964796155691147
model_e,2025-07-31 05:30:00,700.0,0.5971819758415222,0.8762755393981934,0.6360250193267271,0.09968998283147812
model_e,2025-07-31 05:30:00,750.0,0.5975878238677979,0.8750126361846924,0.6354627872654438,0.09969169646501541
model_e,2025-07-31 05:30:00,800.0,0.5977790951728821,0.8733270764350891,0.6343383231428772,0.0998261347413063
model_e,2025-07-31 05:30:00,850.0,0.599728524684906,0.8730327486991882,0.6319488368824232,0.09980998933315277
model_e,2025-07-31 05:30:00,900.0,0.6027683615684509,0.8721042275428772,0.6294187926066483,0.0999293401837349
model_e,2025-07-31 05:30:00,950.0,0.6079772710800171,0.8731551766395569,0.6320893948977441,0.0996844619512558
model_e,2025-07-31 05:30:00,1000.0,0.6078673005104065,0.869636595249176,0.6273807013844964,0.10044035315513611
model_e,2025-07-31 05:30:00,1050.0,0.6128861904144287,0.8710445165634155,0.6311757677981586,0.09988879412412643
model_e,2025-07-31 05:30:00,1100.0,0.6165145039558411,0.8696686029434204,0.6280834914611005,0.10016253590583801
model_e,2025-07-31 05:30:00,1150.0,0.6202883124351501,0.8695669770240784,0.6275915384074777,0.10026328265666962
model_e,2025-07-31 05:30:00,1200.0,0.6246305704116821,0.8692029714584351,0.6271698643615152,0.10031013935804367
model_e,2025-07-31 05:30:00,1250.0,0.6282757520675659,0.8663124442100525,0.6229531239018905,0.10105699300765991
model_e,2025-07-31 05:30:00,1300.0,0.6356732249259949,0.8677725791931152,0.6255534471853258,0.10081591457128525
model_e,2025-07-31 05:30:00,1350.0,0.6347799897193909,0.8658930659294128,0.620633916649097,0.10167550295591354
model_e,2025-07-31 05:30:00,1400.0,0.6393328905105591,0.8677334189414978,0.61775247733502,0.10192286968231201
model_e,2025-07-31 05:30:00,1450.0,0.6396510004997253,0.8690675497055054,0.6174713613043784,0.10213647782802582
model_e,2025-07-31 05:30:00,1500.0,0.6408307552337646,0.8693899512290955,0.6158549441281889,0.10275591909885406
model_e,2025-07-31 05:30:00,1550.0,0.6425759792327881,0.875818133354187,0.6213367067257011,0.10254808515310287
model_e,2025-07-31 05:30:00,1600.0,0.6341257095336914,0.8716679215431213,0.606648394124675,0.10348515212535858
model_e,2025-07-31 05:30:00,1650.0,0.6349503397941589,0.87587571144104,0.6164874551971327,0.10295852273702621
model_e,2025-07-31 05:30:00,1700.0,0.630852997303009,0.8745076060295105,0.6112165296226018,0.10299532115459442
model_e,2025-07-31 05:30:00,1750.0,0.6335145831108093,0.8802003860473633,0.6126923887834704,0.10280159115791321
model_e,2025-07-31 05:30:00,1800.0,0.6320508122444153,0.881596565246582,0.6131843418370932,0.10232597589492798
model_e,2025-07-31 05:30:00,1850.0,0.6230645179748535,0.879365086555481,0.6019397006114273,0.10307401418685913
model_e,2025-07-31 05:30:00,1900.0,0.6243223547935486,0.8834835886955261,0.606999789162977,0.10229282826185226
model_e,2025-07-31 05:30:00,1950.0,0.6138719916343689,0.878974437713623,0.5951929158760279,0.10331667959690094
model_e,2025-07-31 05:30:00,2000.0,0.6137509942054749,0.878747820854187,0.599128540305011,0.10305357724428177
model_e,2025-07-31 06:00:00,0.0,0.41881272196769714,0.6616365313529968,0.116382036685642,0.1353963315486908
model_e,2025-07-31 06:00:00,50.0,0.44304537773132324,0.7271883487701416,0.14090941035912574,0.13542743027210236
model_e,2025-07-31 06:00:00,100.0,0.5798200964927673,0.8692748546600342,0.6188066624499262,0.13382700085639954
model_e,2025-07-31 06:00:00,150.0,0.5957621932029724,0.8768780827522278,0.6270293063461944,0.13303214311599731
model_e,2025-07-31 06:00:00,200.0,0.6004735827445984,0.8804613351821899,0.6304026987138942,0.13294750452041626
model_e,2025-07-31 06:00:00,250.0,0.5947084426879883,0.8786484599113464,0.6291376765760067,0.13309405744075775
model_e,2025-07-31 06:00:00,300.0,0.5891156792640686,0.8766003847122192,0.6283646074917422,0.1330893188714981
model_e,2025-07-31 06:00:00,350.0,0.5851410031318665,0.8766003847122192,0.628505165507063,0.13302330672740936
model_e,2025-07-31 06:00:00,400.0,0.5849433541297913,0.8773432970046997,0.6306135357368754,0.133102685213089
model_e,2025-07-31 06:00:00,450.0,0.5929877758026123,0.8810939192771912,0.6336355330662731,0.13267163932323456
model_e,2025-07-31 06:00:00,500.0,0.5921911597251892,0.8808708786964417,0.6351113922271417,0.13264213502407074
model_e,2025-07-31 06:00:00,550.0,0.5924005508422852,0.8805673718452454,0.6353925082577834,0.13280650973320007
model_e,2025-07-31 06:00:00,600.0,0.594513475894928,0.880435585975647,0.63651697238035,0.13302527368068695
model_e,2025-07-31 06:00:00,650.0,0.5951166749000549,0.88041090965271,0.6347599971888397,0.13327105343341827
model_e,2025-07-31 06:00:00,700.0,0.5966173410415649,0.8799908757209778,0.6366575303956709,0.13337185978889465
model_e,2025-07-31 06:00:00,750.0,0.5981858968734741,0.8797879219055176,0.6374305994799353,0.1335178166627884
model_e,2025-07-31 06:00:00,800.0,0.5991395711898804,0.8792974948883057,0.6370089254339729,0.1336762011051178
model_e,2025-07-31 06:00:00,850.0,0.6020568013191223,0.8792509436607361,0.6346897181811793,0.13376197218894958
model_e,2025-07-31 06:00:00,900.0,0.6064357161521912,0.8792333006858826,0.6348302761965001,0.1338796615600586
model_e,2025-07-31 06:00:00,950.0,0.6123582720756531,0.8794529438018799,0.6367980884109916,0.1337326020002365
model_e,2025-07-31 06:00:00,1000.0,0.6130123734474182,0.8782601356506348,0.6330733010049898,0.13402554392814636
model_e,2025-07-31 06:00:00,1050.0,0.6176904439926147,0.8789119124412537,0.6353222292501229,0.1337464451789856
model_e,2025-07-31 06:00:00,1100.0,0.620572566986084,0.8783749938011169,0.6338463700892544,0.13406415283679962
model_e,2025-07-31 06:00:00,1150.0,0.6238449215888977,0.8784945011138916,0.6344788811581981,0.13414080440998077
model_e,2025-07-31 06:00:00,1200.0,0.6292514801025391,0.8783749938011169,0.6351816712348022,0.13402549922466278
model_e,2025-07-31 06:00:00,1250.0,0.6371455788612366,0.8769047260284424,0.6334949750509523,0.13405877351760864
model_e,2025-07-31 06:00:00,1300.0,0.6453673243522644,0.878136396408081,0.6387659006254832,0.1339864581823349
model_e,2025-07-31 06:00:00,1350.0,0.6476894021034241,0.8780213594436646,0.6363764143650291,0.1343921720981598
model_e,2025-07-31 06:00:00,1400.0,0.6532118320465088,0.8787713050842285,0.6436151521540516,0.1344604641199112
model_e,2025-07-31 06:00:00,1450.0,0.6534433960914612,0.8802457451820374,0.6379928315412187,0.13453364372253418
model_e,2025-07-31 06:00:00,1500.0,0.6537848711013794,0.8812003135681152,0.632932742989669,0.13484998047351837
model_e,2025-07-31 06:00:00,1550.0,0.6541760563850403,0.8862210512161255,0.6320893948977441,0.13467304408550262
model_e,2025-07-31 06:00:00,1600.0,0.6469733119010925,0.8842031955718994,0.6239370300091363,0.1354120373725891
model_e,2025-07-31 06:00:00,1650.0,0.6456886529922485,0.8860652446746826,0.6251317731393633,0.13499686121940613
model_e,2025-07-31 06:00:00,1700.0,0.6423994302749634,0.8873715996742249,0.6188066624499262,0.1353052705526352
model_e,2025-07-31 06:00:00,1750.0,0.6462798714637756,0.8937696218490601,0.6202825216107949,0.13558056950569153
model_e,2025-07-31 06:00:00,1800.0,0.64527428150177,0.894129753112793,0.6212664277180406,0.13549090921878815
model_e,2025-07-31 06:00:00,1850.0,0.6374325156211853,0.8934038877487183,0.6128329467987912,0.13578128814697266
model_e,2025-07-31 06:00:00,1900.0,0.6377068161964417,0.8943009376525879,0.619790568557172,0.1353761851787567
model_e,2025-07-31 06:00:00,1950.0,0.6290469169616699,0.893566906452179,0.6137465738983765,0.13556700944900513
model_e,2025-07-31 06:00:00,2000.0,0.6302523016929626,0.892326295375824,0.6204933586337761,0.1353084295988083
